,year,state,question_id,question,opinion,category,total,democrat,republican,other
14364,2016,SC,1948,Income,0,"less than $50,000",34,48,47,5
14365,2016,SC,1949,Age,0,18-44,48,44,48,8
14366,2016,SC,1949,Age,0,45 and older,52,37,61,2
14367,2016,SC,1951,Are you a college graduate?,0,no,52,36,58,6
14368,2016,SC,1951,Are you a college graduate?,0,yes,48,43,52,5
14369,2016,SC,1974,Education and race,0,non-white - no college,14,86,13,1
14370,2016,SC,1974,Education and race,0,non-white college grads,11,,,
14371,2016,SC,1974,Education and race,0,white college graduates,37,31,64,5
14372,2016,SC,1974,Education and race,0,whites - no college,39,18,75,7
14373,2016,SC,2500,Education,0,College graduate,32,43,52,5
14374,2016,SC,2500,Education,0,High school or less,17,38,58,4
14375,2016,SC,2500,Education,0,Postgraduate,16,43,54,3
14376,2016,SC,2500,Education,0,Some college,36,36,58,6
14377,2016,SC,2818,Opinion of presidential candidate you voted for,1,Dislike opponents,17,37,55,1
14378,2016,SC,2818,Opinion of presidential candidate you voted for,1,Dislike opponents,0,7,32,41
14379,2016,SC,2818,Opinion of presidential candidate you voted for,1,Have reservations,54,2,1,2
14380,2016,SC,2818,Opinion of presidential candidate you voted for,1,Strongly favor ,48,43,55,
14381,2016,SC,2818,Opinion of presidential candidate you voted for,1,Strongly favor ,1,1,35,99
14382,2016,SC,3410,Opinion of Hillary Clinton,1,Favorable,1,,65,7
14383,2016,SC,3410,Opinion of Hillary Clinton,1,Unfavorable,86,7,26,86
14384,2016,SC,3423,Race,0,Non-white,12,2,74,24
14385,2016,SC,3423,Race,0,White,70,6,70,15
14386,2016,SC,3481,Is Hillary Clinton honest and trustworthy?,1,No,79,6,29,97
14387,2016,SC,3481,Is Hillary Clinton honest and trustworthy?,1,Yes,3,,53,69
14388,2016,SC,3491,Is Donald Trump honest and trustworthy?,1,No,24,7,44,2
14389,2016,SC,3491,Is Donald Trump honest and trustworthy?,1,Yes,97,1,54,46
14390,2016,SC,3715,Most important issue facing the country,1,Economy,49,5,9,
14391,2016,SC,3715,Most important issue facing the country,1,Foreign policy,,,13,
14392,2016,SC,3715,Most important issue facing the country,1,Immigration,,,20,26
14393,2016,SC,3715,Most important issue facing the country,1,Terrorism,71,3,49,14
14394,2016,SC,3716,Which candidate quality mattered most?,1,Can bring change,84,2,17,50
14395,2016,SC,3716,Which candidate quality mattered most?,1,Cares about me,47,3,13,
14396,2016,SC,3716,Which candidate quality mattered most?,1,Good judgment,,,18,88
14397,2016,SC,3716,Which candidate quality mattered most?,1,Right experience,10,2,65,42
14398,2016,SC,3725,When did you decide presidential vote?,1,Before September,56,2,9,
14399,2016,SC,3725,When did you decide presidential vote?,1,In October,,,9,
14400,2016,SC,3725,When did you decide presidential vote?,1,In September,,,11,
14401,2016,SC,3725,When did you decide presidential vote?,1,Last few days,,,5,
14402,2016,SC,3725,When did you decide presidential vote?,1,Last week,,,46,1
14403,2016,SC,3727,Opinion of Donald Trump,1,Favorable,98,,0,1
14404,2016,SC,3727,Opinion of Donald Trump,1,Unfavorable,53,72,20,2
14405,2016,SC,3727,Opinion of Donald Trump,1,Unfavorable,1,5,19,26
14406,2016,SC,3728,Income,0,"$100K-$199,999",69,5,6,
14407,2016,SC,3728,Income,0,"$200K-$249,999",,,4,
14408,2016,SC,3728,Income,0,"$250,000 or more",,,20,45
14409,2016,SC,3728,Income,0,"$30K-$49,999",49,6,36,42
14410,2016,SC,3728,Income,0,"$50K-$99,999",55,3,15,
14411,2016,SC,3728,Income,0,"Under $30,000",,,53,16
14412,2016,SC,3736,Does the country's criminal justice system:,1,Treat all fairly,80,4,40,72
14413,2016,SC,3736,Does the country's criminal justice system:,1,Treat blacks unfairly,23,5,74,42
14414,2016,SC,3777,When did you decide presidential vote?,1,Before that,56,,0,2
14415,2016,SC,3777,When did you decide presidential vote?,1,In the last month,26,39,50,3
14416,2016,SC,3777,When did you decide presidential vote?,1,In the last month,3,5,84,40
14417,2016,SC,3778,When did you decide presidential vote?,1,Before that,57,,1,2
14418,2016,SC,3778,When did you decide presidential vote?,1,In the last week,16,44,42,3
14419,2016,SC,3778,When did you decide presidential vote?,1,In the last week,4,7,11,
14420,2016,SC,3784,Party by gender,0,Democratic men,,,,
14421,2016,SC,3784,Party by gender,0,Democratic women,17,94,4,
14422,2016,SC,3784,Party by gender,0,Democratic women,1,1,13,31
14423,2016,SC,3784,Party by gender,0,Independent men,57,,3,9
14424,2016,SC,3784,Party by gender,0,Independent women,13,56,38,1
14425,2016,SC,3784,Party by gender,0,Independent women,1,4,21,5
14426,2016,SC,3784,Party by gender,0,Republican men,93,1,,1
14427,2016,SC,3784,Party by gender,0,Republican women,25,5,91,2
14428,2016,SC,3784,Party by gender,0,Republican women,0,2,1,
14429,2016,SC,3785,Opinion of Clinton and Trump,1,Both favorable,,,,
14430,2016,SC,3785,Opinion of Clinton and Trump,1,Both unfavorable,19,25,55,5
14431,2016,SC,3785,Opinion of Clinton and Trump,1,Both unfavorable,3,12,34,100
14432,2016,SC,3785,Opinion of Clinton and Trump,1,Only Clinton favorable,0,,,
14433,2016,SC,3785,Opinion of Clinton and Trump,1,Only Trump favorable,45,,99,
14434,2016,SC,3785,Opinion of Clinton and Trump,1,Only Trump favorable,0,1,1,
14435,2016,SC,3786,Which candidate is honest?,1,Both are,,,,
14436,2016,SC,3786,Which candidate is honest?,1,Neither is,26,39,46,5
14437,2016,SC,3786,Which candidate is honest?,1,Neither is,2,8,28,98
14438,2016,SC,3786,Which candidate is honest?,1,Only Clinton is,2,,,
14439,2016,SC,3786,Which candidate is honest?,1,Only Trump is,43,,99,
14440,2016,SC,3786,Which candidate is honest?,1,Only Trump is,0,1,25,86
14441,2016,SC,3790,Education among whites by sex,0,Non-whites,12,,1,1
14442,2016,SC,3790,Education among whites by sex,0,White college-grad men,15,24,72,1
14443,2016,SC,3790,Education among whites by sex,0,White college-grad men,0,3,22,36
14444,2016,SC,3790,Education among whites by sex,0,White college-grad women,58,1,1,4
14445,2016,SC,3790,Education among whites by sex,0,White non-college men,19,14,78,
14446,2016,SC,3790,Education among whites by sex,0,White non-college men,2,7,19,23
14447,2016,SC,3790,Education among whites by sex,0,White non-college women,72,2,1,2
14448,2016,TX,44,Region,1,Dallas / Ft. Worth,24,49,46,5
14449,2016,TX,44,Region,1,East,13,25,70,5
14450,2016,TX,44,Region,1,Houston,21,50,46,4
14451,2016,TX,44,Region,1,Latino Southwest,15,54,41,5
14452,2016,TX,44,Region,1,S. Central,16,45,50,5
14453,2016,TX,44,Region,1,West,11,22,74,4
14454,2016,TX,159,Age,0,18-29,18,55,36,1
14455,2016,TX,159,Age,0,18-29,1,7,29,45
14456,2016,TX,159,Age,0,30-44,48,2,1,4
14457,2016,TX,159,Age,0,45-64,39,39,59,
14458,2016,TX,159,Age,0,45-64,0,2,15,35
14459,2016,TX,159,Age,0,65 and older,64,1,0,0
14460,2016,TX,160,Age,0,18-24,10,58,32,
14461,2016,TX,160,Age,0,18-24,1,9,8,51
14462,2016,TX,160,Age,0,25-29,41,,2,6
14463,2016,TX,160,Age,0,30-39,19,46,46,2
14464,2016,TX,160,Age,0,30-39,2,4,20,41
14465,2016,TX,160,Age,0,40-49,54,1,0,4
14466,2016,TX,160,Age,0,50-64,28,39,59,
14467,2016,TX,160,Age,0,50-64,1,2,15,35
14468,2016,TX,160,Age,0,65 and older,64,1,0,0
14469,2016,TX,227,Life for the next generation of Americans will be:,1,About the same,25,52,41,
14470,2016,TX,227,Life for the next generation of Americans will be:,1,About the same,1,6,36,59
14471,2016,TX,227,Life for the next generation of Americans will be:,1,Better than today,38,,1,2
14472,2016,TX,227,Life for the next generation of Americans will be:,1,Worse than today,34,17,79,
14473,2016,TX,227,Life for the next generation of Americans will be:,1,Worse than today,1,3,3,
14474,2016,TX,241,Condition of national economy,1,Excellent,,,,
14475,2016,TX,241,Condition of national economy,1,Good,35,74,20,1
14476,2016,TX,241,Condition of national economy,1,Good,0,5,36,30
14477,2016,TX,241,Condition of national economy,1,Not good,63,2,2,3
14478,2016,TX,241,Condition of national economy,1,Poor,26,13,84,1
14479,2016,TX,241,Condition of national economy,1,Poor,1,1,29,93
14480,2016,TX,248,Party ID,0,democrat,5,,1,1
14481,2016,TX,248,Party ID,0,independent,33,38,52,1
14482,2016,TX,248,Party ID,0,independent,2,7,38,9
14483,2016,TX,248,Party ID,0,republican,88,1,0,2
14484,2016,TX,251,Ideology,0,conservative,44,15,82,1
14485,2016,TX,251,Ideology,0,conservative,1,1,20,81
14486,2016,TX,251,Ideology,0,liberal,12,,2,5
14487,2016,TX,251,Ideology,0,moderate,36,54,39,1
14488,2016,TX,251,Ideology,0,moderate,1,5,5,72
14489,2016,TX,260,Race,0,asian,26,2,11,84
14490,2016,TX,260,Race,0,black,11,5,24,61
14491,2016,TX,260,Race,0,latino,34,5,3,
14492,2016,TX,260,Race,0,other,,,57,26
14493,2016,TX,260,Race,0,white,69,5,53,49
14494,2016,TX,279,Gender,0,female,47,4,47,37
14495,2016,TX,279,Gender,0,male,57,6,8,26
14496,2016,TX,281,Area type,0,Rural area,70,4,48,37
14497,2016,TX,281,Area type,0,Suburban area,58,5,43,53
14498,2016,TX,281,Area type,0,Urban area,42,5,38,75
14499,2016,TX,487,Condition of national economy,1,Good,19,1,0,5
14500,2016,TX,487,Condition of national economy,1,Poor,62,23,72,1
14501,2016,TX,487,Condition of national economy,1,Poor,2,2,70,43
14502,2016,TX,682,Income,0,$50k or more,51,6,30,50
14503,2016,TX,682,Income,0,less than $50k,44,6,39,41
14504,2016,TX,917,Income,0,$100K or more,53,6,61,48
14505,2016,TX,917,Income,0,Under $100K,47,5,72,55
14506,2016,TX,921,White born-again or evangelical Christian?,1,No,39,6,28,12
14507,2016,TX,921,White born-again or evangelical Christian?,1,Yes,85,3,22,9
14508,2016,TX,1250,Illegal immigrants working in the U.S. should be:,1,Deported to home country,90,1,71,52
14509,2016,TX,1250,Illegal immigrants working in the U.S. should be:,1,Offered legal status,42,6,8,58
14510,2016,TX,1602,Race and gender,0,all other races,39,1,1,1
14511,2016,TX,1602,Race and gender,0,black men,4,78,14,2
14512,2016,TX,1602,Race and gender,0,black men,2,4,6,88
14513,2016,TX,1602,Race and gender,0,black women,9,,1,2
14514,2016,TX,1602,Race and gender,0,latino men,11,53,41,
14515,2016,TX,1602,Race and gender,0,latino men,1,5,13,69
14516,2016,TX,1602,Race and gender,0,latino women,28,,1,3
14517,2016,TX,1602,Race and gender,0,white men,27,23,71,1
14518,2016,TX,1602,Race and gender,0,white men,1,4,30,29
14519,2016,TX,1602,Race and gender,0,white women,66,1,1,3
14520,2016,TX,1948,Income,0,"$100,000 or more",39,41,53,6
14521,2016,TX,1948,Income,0,"$50-100,000",31,46,49,5
14522,2016,TX,1948,Income,0,"less than $50,000",30,50,44,6
14523,2016,TX,1949,Age,0,18-44,47,49,43,2
14524,2016,TX,1949,Age,0,18-44,1,5,53,38
14525,2016,TX,1949,Age,0,45 and older,60,,0,2
14526,2016,TX,1951,Are you a college graduate?,0,no,49,43,53,4
14527,2016,TX,1951,Are you a college graduate?,0,yes,51,43,51,6
14528,2016,TX,1974,Education and race,0,non-white - no college,22,71,24,1
14529,2016,TX,1974,Education and race,0,non-white - no college,1,3,21,62
14530,2016,TX,1974,Education and race,0,non-white college grads,34,,1,3
14531,2016,TX,1974,Education and race,0,white college graduates,31,31,62,1
14532,2016,TX,1974,Education and race,0,white college graduates,1,5,26,21
14533,2016,TX,1974,Education and race,0,whites - no college,76,,1,2
14534,2016,TX,2085,Opinion of Barack Obama as president,1,Somewhat approve,19,67,24,1
14535,2016,TX,2085,Opinion of Barack Obama as president,1,Somewhat approve,1,7,13,21
14536,2016,TX,2085,Opinion of Barack Obama as president,1,Somewhat disapprove,70,,1,8
14537,2016,TX,2085,Opinion of Barack Obama as president,1,Strongly approve,30,95,2,1
14538,2016,TX,2085,Opinion of Barack Obama as president,1,Strongly approve,0,2,38,2
14539,2016,TX,2085,Opinion of Barack Obama as president,1,Strongly disapprove,95,1,0,2
14540,2016,TX,2115,Opinion of Barack Obama as president,1,Approve,49,84,11,5
14541,2016,TX,2115,Opinion of Barack Obama as president,1,Disapprove,51,6,89,5
14542,2016,TX,2500,Education,0,College graduate,34,41,53,6
14543,2016,TX,2500,Education,0,High school or less,17,48,49,3
14544,2016,TX,2500,Education,0,Postgraduate,17,47,48,5
14545,2016,TX,2500,Education,0,Some college,32,41,54,5
14546,2016,TX,2818,Opinion of presidential candidate you voted for,1,Dislike opponents,34,39,50,3
14547,2016,TX,2818,Opinion of presidential candidate you voted for,1,Dislike opponents,2,6,26,41
14548,2016,TX,2818,Opinion of presidential candidate you voted for,1,Have reservations,56,,0,3
14549,2016,TX,2818,Opinion of presidential candidate you voted for,1,Strongly favor ,38,49,48,
14550,2016,TX,2818,Opinion of presidential candidate you voted for,1,Strongly favor ,1,2,40,96
14551,2016,TX,3410,Opinion of Hillary Clinton,1,Favorable,3,,0,1
14552,2016,TX,3410,Opinion of Hillary Clinton,1,Unfavorable,57,8,84,1
14553,2016,TX,3410,Opinion of Hillary Clinton,1,Unfavorable,1,6,43,66
14554,2016,TX,3423,Race,0,Non-white,29,5,57,26
14555,2016,TX,3423,Race,0,White,69,5,27,11
14556,2016,TX,3433,Feelings about the federal government,1,Angry,85,2,1,1
14557,2016,TX,3433,Feelings about the federal government,1,Dissatisfied,47,41,53,1
14558,2016,TX,3433,Feelings about the federal government,1,Dissatisfied,2,3,3,
14559,2016,TX,3433,Feelings about the federal government,1,Enthusiastic,,,,
14560,2016,TX,3433,Feelings about the federal government,1,Satisfied,21,78,15,1
14561,2016,TX,3433,Feelings about the federal government,1,Satisfied,0,6,73,30
14562,2016,TX,3435,Feelings about the federal government,1,Dissatisfied/Angry,65,,2,3
14563,2016,TX,3435,Feelings about the federal government,1,Enthusiastic/Satisfied,25,80,14,1
14564,2016,TX,3435,Feelings about the federal government,1,Enthusiastic/Satisfied,0,5,49,74
14565,2016,TX,3469,View of U.S. wall along the entire Mexican border,1,Oppose,17,1,1,7
14566,2016,TX,3469,View of U.S. wall along the entire Mexican border,1,Support,44,10,88,1
14567,2016,TX,3469,View of U.S. wall along the entire Mexican border,1,Support,0,1,68,19
14568,2016,TX,3481,Is Hillary Clinton honest and trustworthy?,1,No,74,7,30,95
14569,2016,TX,3481,Is Hillary Clinton honest and trustworthy?,1,Yes,3,2,58,70
14570,2016,TX,3491,Is Donald Trump honest and trustworthy?,1,No,22,1,2,5
14571,2016,TX,3491,Is Donald Trump honest and trustworthy?,1,Yes,40,5,94,1
14572,2016,TX,3491,Is Donald Trump honest and trustworthy?,1,Yes,0,0,49,47
14573,2016,TX,3715,Most important issue facing the country,1,Economy,46,1,1,5
14574,2016,TX,3715,Most important issue facing the country,1,Foreign policy,13,55,38,1
14575,2016,TX,3715,Most important issue facing the country,1,Foreign policy,2,4,13,41
14576,2016,TX,3715,Most important issue facing the country,1,Immigration,57,1,1,0
14577,2016,TX,3715,Most important issue facing the country,1,Terrorism,21,34,62,2
14578,2016,TX,3715,Most important issue facing the country,1,Terrorism,1,1,34,12
14579,2016,TX,3716,Which candidate quality mattered most?,1,Can bring change,83,1,1,3
14580,2016,TX,3716,Which candidate quality mattered most?,1,Cares about me,14,44,49,
14581,2016,TX,3716,Which candidate quality mattered most?,1,Cares about me,4,3,23,57
14582,2016,TX,3716,Which candidate quality mattered most?,1,Good judgment,36,,1,6
14583,2016,TX,3716,Which candidate quality mattered most?,1,Right experience,24,85,14,
14584,2016,TX,3716,Which candidate quality mattered most?,1,Right experience,0,1,48,5
14585,2016,TX,3722,Does Clinton have the temperament to be president?,1,No,90,5,50,80
14586,2016,TX,3722,Does Clinton have the temperament to be president?,1,Yes,14,6,58,72
14587,2016,TX,3723,Does Trump have the temperament to be president?,1,No,20,1,2,5
14588,2016,TX,3723,Does Trump have the temperament to be president?,1,Yes,41,4,95,
14589,2016,TX,3723,Does Trump have the temperament to be president?,1,Yes,0,1,61,45
14590,2016,TX,3725,When did you decide presidential vote?,1,Before September,51,1,0,3
14591,2016,TX,3725,When did you decide presidential vote?,1,In October,14,50,47,1
14592,2016,TX,3725,When did you decide presidential vote?,1,In October,1,1,13,43
14593,2016,TX,3725,When did you decide presidential vote?,1,In September,51,1,0,5
14594,2016,TX,3725,When did you decide presidential vote?,1,Last few days,4,48,43,1
14595,2016,TX,3725,When did you decide presidential vote?,1,Last few days,2,6,5,
14596,2016,TX,3725,When did you decide presidential vote?,1,Last week,,,,
14597,2016,TX,3726,Vote for president in a two-way race,1,Clinton,40,97,0,3
14598,2016,TX,3726,Vote for president in a two-way race,1,Trump,53,0,98,2
14599,2016,TX,3726,Vote for president in a two-way race,1,Would not vote,5,,,
14600,2016,TX,3727,Opinion of Donald Trump,1,Favorable,39,3,96,
14601,2016,TX,3727,Opinion of Donald Trump,1,Favorable,0,1,59,73
14602,2016,TX,3727,Opinion of Donald Trump,1,Unfavorable,19,1,1,6
14603,2016,TX,3728,Income,0,"$100K-$199,999",26,45,49,2
14604,2016,TX,3728,Income,0,"$100K-$199,999",1,3,4,
14605,2016,TX,3728,Income,0,"$200K-$249,999",,,,
14606,2016,TX,3728,Income,0,"$250,000 or more",9,,,
14607,2016,TX,3728,Income,0,"$250,000 or more",,,17,44
14608,2016,TX,3728,Income,0,"$30K-$49,999",52,,2,2
14609,2016,TX,3728,Income,0,"$50K-$99,999",31,46,49,
14610,2016,TX,3728,Income,0,"$50K-$99,999",1,4,13,57
14611,2016,TX,3728,Income,0,"Under $30,000",35,1,2,5
14612,2016,TX,3732,Opinion of Ted Cruz,1,Favorable,41,22,75,
14613,2016,TX,3732,Opinion of Ted Cruz,1,Favorable,0,3,51,59
14614,2016,TX,3732,Opinion of Ted Cruz,1,Unfavorable,34,1,1,5
14615,2016,TX,3736,Does the country's criminal justice system:,1,Treat all fairly,43,21,75,4
14616,2016,TX,3736,Does the country's criminal justice system:,1,Treat blacks unfairly,45,63,32,5
14617,2016,TX,3737,Is Clinton qualified to serve as president?,1,No,51,1,95,4
14618,2016,TX,3737,Is Clinton qualified to serve as president?,1,Yes,48,84,11,5
14619,2016,TX,3738,Is Trump qualified to serve as president?,1,No,54,73,20,1
14620,2016,TX,3738,Is Trump qualified to serve as president?,1,No,1,5,45,4
14621,2016,TX,3738,Is Trump qualified to serve as president?,1,Yes,95,,0,1
14622,2016,TX,3739,Do you think immigrants to the U.S. today:,1,Help the country,55,64,29,
14623,2016,TX,3739,Do you think immigrants to the U.S. today:,1,Help the country,1,6,31,13
14624,2016,TX,3739,Do you think immigrants to the U.S. today:,1,Hurt the country,84,1,0,2
14625,2016,TX,3743,How do things work in the U.S. today?,1,Minorities are favored,16,5,93,1
14626,2016,TX,3743,How do things work in the U.S. today?,1,Minorities are favored,0,1,41,34
